Date,Open,High,Low,Close,Volume,Ticker
2023-01-11,225.37478378944797,229.91560850427538,225.19939440138353,229.74021911621094,28669300,MSFT
2023-01-12,229.24327425256297,233.7646067249311,227.58675433530573,232.41015625,27269500,MSFT
2023-01-13,230.93877604519966,233.24815904771603,228.91196981298216,233.1117401123047,21333300,MSFT
2023-01-17,231.8839578305264,234.74877019615067,231.0264589269251,234.20309448242188,29831300,MSFT
2023-01-18,235.39191965313583,236.1812017430098,229.49664379486572,229.7792205810547,30028700,MSFT
2023-01-19,227.80113628343994,229.49664158993286,224.78041202749904,225.99844360351562,28623000,MSFT
2023-01-20,228.85351141709936,234.58313656009622,228.51245663723557,234.07643127441406,35389800,MSFT
2023-01-23,234.93392297440502,238.89982582882288,233.52099453170575,236.37606811523438,31934000,MSFT
2023-01-24,236.2981109084017,237.71102447414427,234.2907973761476,235.84986877441406,40234400,MSFT
2023-01-25,228.4832349642451,237.07767305092727,224.99479068566467,234.4564666748047,66526600,MSFT
2023-01-26,237.4186997744048,241.95952488467353,235.8109041029407,241.65745544433594,33454500,MSFT
2023-01-27,242.62212916997672,243.44064274681827,240.5173672279143,241.8133544921875,26498900,MSFT
2023-01-30,238.25670004532253,239.31883481228712,236.00578021468996,236.50274658203125,25867400,MSFT
2023-01-31,237.22382584140612,241.60873949787776,236.73661321290928,241.47232055664062,26541100,MSFT
2023-02-01,241.65746031930018,248.65382642873757,239.19216564342997,246.28598022460938,31259900,MSFT
2023-02-02,252.20073974099043,257.92061096012765,250.6708850258921,257.8329162597656,39940400,MSFT
2023-02-03,252.90230509331886,257.44312974111796,250.52470541100183,251.74273681640625,29077300,MSFT
2023-02-06,250.8560488043869,251.6940402792033,248.26407396693392,250.2031707763672,22518000,MSFT
2023-02-07,253.86695619791232,261.8962090659223,253.428453032111,260.7171630859375,50841400,MSFT
2023-02-08,266.2130108288476,269.681962608756,259.4017575821844,259.9084777832031,54686000,MSFT
2023-02-09,266.79763305844943,266.9730522112078,256.0789548463012,256.87799072265625,42375100,MSFT
2023-02-10,254.8414524853322,257.3359789229723,253.99370721574917,256.3713073730469,25818500,MSFT
2023-02-13,260.7951951195851,267.5771867135627,260.3177065131593,264.3810729980469,44630900,MSFT
2023-02-14,265.69653266891055,267.93769873660716,262.3932169633668,265.2093200683594,37047900,MSFT
2023-02-15,262.112672647368,264.46692310846817,260.02216525434795,263.08953857421875,28922400,MSFT
2023-02-16,257.91212263576193,260.569199060256,255.8411717100615,256.08538818359375,29603600,MSFT
2023-02-17,253.38921392498247,254.0730020433987,250.07762481803098,252.0899658203125,30000100,MSFT
2023-02-21,248.5928473067925,249.57949147395604,245.7697052561427,246.82472229003906,28397400,MSFT
2023-02-22,248.21185945581914,248.4560759372167,244.54861223485597,245.69154357910156,22491100,MSFT
2023-02-23,249.64786195781076,250.89824919216971,244.68538110016482,248.8761444091797,29219100,MSFT
2023-02-24,244.17739966038974,245.1933336076266,242.36042854419725,243.4545135498047,24990900,MSFT
2023-02-27,246.61956672286158,246.9712390360351,243.62058131527203,244.37277221679688,21190000,MSFT
2023-02-28,243.30799296891402,245.6720066203372,242.9758472398355,243.64988708496094,22491000,MSFT
2023-03-01,244.95887197567075,245.12493737930367,240.10384757221487,240.57275390625,27565300,MSFT
2023-03-02,240.8462903940092,245.5840810609681,239.9280340639678,245.30079650878906,24808200,MSFT
2023-03-03,246.35583390228538,249.70647705919302,245.57433813705987,249.3841094970703,30760100,MSFT
2023-03-06,250.49768216956957,254.1023192446913,250.05809555436198,250.92750549316406,24109800,MSFT
2023-03-07,250.37073314257202,251.72859113392445,247.52806453283253,248.27047729492188,21473200,MSFT
2023-03-08,248.16301768416147,248.65145065582482,245.00774486083787,247.8308868408203,17340200,MSFT
2023-03-09,249.90184935839267,253.55531839675493,245.75993244925678,246.48281860351562,26653400,MSFT
2023-03-10,245.27151299379872,246.9419454788028,241.87202354389905,242.839111328125,28333900,MSFT
2023-03-13,241.67662167942007,251.94349199727765,240.04525738823747,248.04579162597656,33339700,MSFT
2023-03-14,250.81034991592716,255.03041826500868,249.94093975685146,254.75689697265625,33620300,MSFT
2023-03-15,253.9655466626367,260.3151734937316,253.21334102016098,259.2992248535156,46028000,MSFT
2023-03-16,259.0746462505788,270.1620822859904,257.18930185989086,269.8104248046875,54768800,MSFT
2023-03-17,271.8227207737094,276.7754083374073,269.9275985016487,272.96563720703125,69527400,MSFT
2023-03-20,270.5723025345954,271.06073543914164,263.60724454591366,265.93218994140625,43466600,MSFT
2023-03-21,268.5209085708176,268.6381277112385,263.28489174322317,267.44635009765625,34558700,MSFT
2023-03-22,267.07518229142465,274.53845350756507,265.883404472518,265.9908752441406,34873300,MSFT
2023-03-23,271.51012405626466,274.55794104511676,268.83352089762093,271.2366027832031,36610900,MSFT
2023-03-24,270.82630438464923,274.1378942395977,268.911655484411,274.07928466796875,28172000,MSFT
2023-03-27,274.01082690511265,274.9486096232153,269.14602502147517,269.98614501953125,26840200,MSFT
2023-03-28,269.4098354483097,269.7517444509293,265.7563369743328,268.86279296875,21878600,MSFT
2023-03-29,272.5064396857348,274.6360295088344,271.96917549042576,274.0205993652344,25087000,MSFT
2023-03-30,277.65461829253616,277.8792783804837,274.9682369436602,277.478759765625,25053400,MSFT
2023-03-31,277.16620757595643,282.57802388172956,276.4530846466407,281.6304626464844,32766000,MSFT
2023-04-03,279.8916392622568,281.6011547846993,277.3811162661027,280.5852355957031,24883300,MSFT
2023-04-04,280.585207618267,283.7307170583828,279.0612991751383,280.5363464355469,25824300,MSFT
2023-04-05,279.2370701753402,280.506983678301,276.3748607894706,277.7619934082031,22064800,MSFT
2023-04-06,276.6581468086852,285.32294143233264,275.50545235305464,284.85406494140625,29770300,MSFT
2023-04-10,282.51936243851856,282.9003544272942,278.12346613985693,282.6952209472656,23103000,MSFT
2023-04-11,279.1394182021938,279.364108081122,275.1245138457469,276.2869567871094,27276600,MSFT
2023-04-12,278.20164520430563,280.37028867291156,275.43709804068334,276.93170166015625,27403400,MSFT
2023-04-13,277.0293845422131,283.1934057090152,276.6191175771534,283.1347961425781,24222700,MSFT
2023-04-14,280.36053721344047,281.80630960092736,277.12711319357106,279.52044677734375,20987900,MSFT
2023-04-17,283.22272922701467,284.85410843164084,279.53995543823305,282.1188659667969,23836200,MSFT
2023-04-18,284.8248357623357,285.0104426931192,280.3703290467019,281.6988525390625,20161800,MSFT
2023-04-19,279.3738659883608,282.363073223057,277.9574283365994,281.7769775390625,17150300,MSFT
2023-04-20,278.6509985011603,282.34355041766946,278.48491818075087,279.4910888671875,23244400,MSFT
2023-04-21,278.41658147472793,279.64741233312054,276.5116808961058,279.14923095703125,21676400,MSFT
2023-04-24,275.56413015799205,278.3579824584961,272.27209646250395,275.25152587890625,26611000,MSFT
2023-04-25,273.0438095298006,275.085455775241,268.9995702123378,269.0484313964844,45772200,MSFT
2023-04-26,289.8361135268747,292.63971378431694,285.95795485763057,288.536865234375,64599200,MSFT
2023-04-27,289.1230569509434,298.1395416657845,288.4197121758665,297.778076171875,46462600,MSFT
2023-04-28,296.9770409817703,301.78320498757233,296.2932228599409,300.15185546875,36469600,MSFT
2023-05-01,299.868565093512,301.46086148521374,298.09066177200543,298.4911804199219,21294100,MSFT
2023-05-02,300.6402759672235,302.0274089293755,296.87933607669675,298.3446350097656,26404400,MSFT
2023-05-03,299.52658392125915,301.4705373047011,297.05511466369126,297.3579406738281,22360800,MSFT
2023-05-04,299.15542063563385,300.6402759672235,296.38112489974674,298.3446350097656,22519900,MSFT
2023-05-05,298.64740725132,304.75281837217517,297.23093994665044,303.4633483886719,28197100,MSFT
2023-05-08,302.9554464323352,303.02383420465094,299.0088995873121,301.5096740722656,21318600,MSFT
2023-05-09,300.8746624179306,302.86747697079767,299.223756852854,299.8977966308594,21340800,MSFT
2023-05-10,301.4803538446717,305.75903132119197,300.55234911259487,305.0849914550781,30078000,MSFT
2023-05-11,302.92610366423224,303.922496091225,299.17494240713177,302.93585205078125,31680200,MSFT
2023-05-12,303.36570066728314,303.4633932219653,299.50709815578426,301.822265625,19774700,MSFT
2023-05-15,301.94924591720934,302.73072668738115,300.47416891606105,302.3009033203125,16336500,MSFT
2023-05-16,302.66235026842685,306.452594750173,302.66235026842685,304.5281677246094,26730300,MSFT
2023-05-17,305.73231876094286,307.82736596878567,304.21484884759707,307.4064025878906,24315000,MSFT
2023-05-18,307.9253064598199,312.3406122958503,307.1323177228801,311.8315124511719,27276000,MSFT
2023-05-19,310.0888957303577,312.05669811668946,309.7266699904712,311.6553039550781,27546700,MSFT
2023-05-22,311.90985842716117,315.81606453289896,311.3322511744977,314.4356689453125,24115700,MSFT
2023-05-23,313.30984092975706,315.94335728832465,308.6302150731237,308.6400146484375,30797200,MSFT
2023-05-24,308.1211084957931,309.8539301457172,306.0456005180939,307.25958251953125,23384900,MSFT
2023-05-25,316.452394965502,320.0355435840167,313.28044007035,319.0761413574219,43301700,MSFT
2023-05-26,317.216072437286,326.39911178441344,317.0790277557837,325.89984130859375,36630600,MSFT
2023-05-30,328.1906400290104,328.6899104115325,323.57952206493354,324.2550354003906,29503100,MSFT
2023-05-31,325.3123928059222,328.8857420420062,320.45652421282057,321.4942932128906,45950600,MSFT
2023-06-01,319.08595932190417,326.52637687440887,317.901375844191,325.5963134765625,26773900,MSFT
2023-06-02,327.23127088245394,330.41302594713,325.5669562825361,328.35711669921875,25873800,MSFT
2023-06-05,328.18085996410906,331.45072114916485,327.6326215544442,328.8857421875,21307100,MSFT
2023-06-06,328.2885642949618,328.3277327209836,325.1949458046118,326.6732177734375,20396200,MSFT
2023-06-07,324.6857770640945,327.4661371871072,315.72792109217784,316.5894470214844,40717100,MSFT
2023-06-08,317.1377037070702,319.7810193360927,316.5600964884988,318.42999267578125,23277700,MSFT
2023-06-09,318.1656968052279,323.0607044418597,317.59788906515115,319.92791748046875,22529000,MSFT
2023-06-12,321.6802685980965,325.1263726657708,318.33210052305157,324.8816223144531,24260300,MSFT
2023-06-13,327.44662935743804,329.9039326564141,323.45231642642443,327.2704162597656,22951300,MSFT
2023-06-14,327.31937353377026,331.92069275389673,325.821502362411,330.2563781738281,26003800,MSFT
2023-06-15,330.3933556478273,342.49379686840723,330.11923649037317,340.79034423828125,38899100,MSFT
2023-06-16,343.94272090735933,344.08956511719884,334.7694841195097,335.1414794921875,46552000,MSFT
2023-06-20,332.18496735769014,334.8967905185413,328.8074005290605,330.951416015625,26375400,MSFT
2023-06-21,329.30671681424553,330.638174337756,325.09702248062774,326.55572509765625,25117800,MSFT
2023-06-22,327.1039241601426,332.9779322220441,326.3403043071654,332.5765380859375,23556800,MSFT
2023-06-23,327.3389323189801,330.86334374945545,326.4480672315905,327.9850769042969,23146900,MSFT
2023-06-26,326.7123419071995,329.0521396707675,321.59215393137123,321.6998596191406,21520600,MSFT
2023-06-27,324.8913794122553,329.0913036434743,322.38513830210024,327.54449462890625,24354100,MSFT
2023-06-28,327.63259343214776,330.8828850652817,326.80043631423547,328.797607421875,20259500,MSFT
2023-06-29,327.6815778955593,329.05217399593215,325.6354683820109,328.0144348144531,16997000,MSFT
2023-06-30,330.6577377615813,335.53317570907825,330.1192989180002,333.38916015625,26832800,MSFT
2023-07-03,332.067483294419,333.7415673029559,329.5025044373006,330.8926696777344,12508700,MSFT
2023-07-05,328.05354428027886,334.47579046215725,327.7011181507027,331.0492858886719,18172400,MSFT
2023-07-06,330.2171837710964,335.7877045236946,328.4549930763807,334.10382080078125,28161200,MSFT
2023-07-07,332.1947946138884,334.6129295027738,329.9235039739729,330.1388854980469,21214800,MSFT
2023-07-10,327.57388310031735,328.1906587789502,320.71107354380314,324.8620300292969,32791400,MSFT
2023-07-11,324.10819090994494,325.8703814238738,320.1334477409768,325.48858642578125,26698200,MSFT
2023-07-12,329.53185591792584,334.4758007177013,328.62139184518895,330.1192626953125,29995300,MSFT
2023-07-13,332.42971974992344,336.52193851467035,331.90105061768867,335.4646301269531,20567200,MSFT
2023-07-14,340.29107663490123,344.0504382444472,337.07995339278386,337.99041748046875,28352700,MSFT
2023-07-17,338.4212468404557,339.70373647401993,335.01434058563115,338.47021484375,20363900,MSFT
2023-07-18,338.56805969742885,359.0781521098167,334.98494066726425,351.94122314453125,64738600,MSFT
2023-07-19,354.15376240808007,354.84884504828324,345.03926161088305,347.6238098144531,39732900,MSFT
2023-07-20,346.1455024073654,350.4531022216543,338.11767966688456,339.586181640625,33778400,MSFT
2023-07-21,341.8183323536975,342.944177986763,332.69403214811535,336.5513000488281,69405400,MSFT
2023-07-24,338.5876711156817,339.63520987985777,335.1219974773937,337.8631896972656,26678100,MSFT
2023-07-25,339.8211637778006,344.5008191812914,337.82402242034016,343.60992431640625,41637700,MSFT
2023-07-26,334.2702555757294,337.43244099686376,326.11515681266013,330.67730712890625,58383700,MSFT
2023-07-27,333.33039238314757,334.1625196341891,322.1403841798644,323.77532958984375,39635300,MSFT
2023-07-28,326.66339057868936,332.8702554950669,326.1738899082172,331.2646789550781,28484900,MSFT
2023-07-31,329.8451818704879,330.60880180685933,326.3599092198598,328.8661804199219,25446000,MSFT
2023-08-01,328.15140681937135,331.4310667367768,326.6927046265971,329.2772521972656,18311900,MSFT
2023-08-02,326.6242386250664,326.6242386250664,319.5068793964864,320.6229553222656,27761300,MSFT
2023-08-03,319.1544231849884,322.9529530019484,319.10548507078215,319.8005676269531,18253700,MSFT
2023-08-04,324.910975755622,328.10252974603515,320.3683951097149,320.8970642089844,23741500,MSFT
2023-08-07,321.47470862016405,324.15716309321493,320.64255139351025,323.17816162109375,17741500,MSFT
2023-08-08,320.09426392900343,321.84668466116545,316.21742705872686,319.203369140625,22327600,MSFT
2023-08-09,319.614579306117,320.24112464866727,314.3083787208824,315.463623046875,22373300,MSFT
2023-08-10,319.1740366258562,321.3670201533067,314.4356732724542,316.14892578125,20113700,MSFT
2023-08-11,313.53497507772255,315.63982195899507,312.50700575657817,314.26922607421875,24355500,MSFT
2023-08-14,314.64127845171237,317.25519549333154,313.3587591141242,317.2356262207031,18836100,MSFT
2023-08-15,316.217394091123,318.2635030559149,314.1614855535714,315.101318359375,16966300,MSFT
2023-08-16,314.72857479436016,318.2800883607637,313.7475006460735,314.3361511230469,20698900,MSFT
2023-08-17,314.47348610040007,315.77830142047725,310.2254186741254,310.88275146484375,21257200,MSFT
2023-08-18,308.53796821025577,312.3543606335649,305.65360810986385,310.4903259277344,24755000,MSFT
2023-08-21,311.91289216820854,316.6612873829202,311.03975175794454,315.78814697265625,24040000,MSFT
2023-08-22,319.33965168167043,319.9086615433213,315.3761035356602,316.357177734375,16084600,MSFT
2023-08-23,317.69147037188395,322.96965461983046,317.3382680735776,320.811279296875,21166400,MSFT
2023-08-24,326.5505151261544,326.67805954758404,313.9044558013969,313.9142761230469,23281400,MSFT
2023-08-25,315.38590853898717,319.20227141780845,312.76642738205277,316.8673400878906,21684100,MSFT
2023-08-28,319.4966275172615,319.97734429438725,315.63119277463596,317.57373046875,14808500,MSFT
2023-08-29,315.7880770479508,322.7537078434213,315.7880770479508,322.1944885253906,19284600,MSFT
2023-08-30,322.4496587032038,323.5680676815254,320.2716728612012,322.5673828125,15222100,MSFT
2023-08-31,322.9696033369281,324.64723165247267,320.5953908586677,321.5568542480469,26411000,MSFT
2023-09-01,325.039690493004,325.7068137627579,320.5954255688949,322.4398498535156,14942000,MSFT
2023-09-05,322.77339871686183,328.51268854222997,322.4398370951833,327.2372741699219,18553900,MSFT
2023-09-06,327.0704931119819,328.13003998213503,323.9310439692956,326.5799560546875,17535800,MSFT
2023-09-07,325.0200246507322,326.7761256123241,322.8027877562041,323.6661376953125,18381000,MSFT
2023-09-08,323.8427514132207,329.79787848396427,323.2246699296337,327.9436340332031,19530100,MSFT
2023-09-11,330.8574560496714,332.01514636855427,329.0817141298704,331.5442199707031,16583300,MSFT
2023-09-12,329.4643042616368,330.4159473154807,325.20644635330586,325.4909362792969,17565500,MSFT
2023-09-13,325.0396659724569,330.4748250083912,324.90233116375424,329.69976806640625,16544400,MSFT
2023-09-14,332.7312908414323,334.40891924896704,330.20013271673093,332.2898254394531,20267000,MSFT
2023-09-15,330.54351516502703,331.0144115945299,323.4110869464427,323.9703063964844,37679800,MSFT
2023-09-18,321.59611231194907,324.14691123207,320.18336306203616,322.832275390625,16834200,MSFT
2023-09-19,319.9969481018416,323.15600785929996,318.36836152476627,322.42999267578125,16505900,MSFT
2023-09-20,323.27370381191565,323.35217655843377,314.4440377985017,314.6990966796875,21436500,MSFT
2023-09-21,313.2177562445035,319.19249448338184,309.0383706041025,313.4826354980469,35560400,MSFT
2023-09-22,315.23877291658,315.3663173545135,310.166606068044,311.0103454589844,21447900,MSFT
2023-09-25,310.59824108043864,311.65781785899316,309.0383368775715,311.5302734375,17836000,MSFT
2023-09-26,309.1658848784398,309.9016904509528,304.15258067558153,306.23248291015625,26297600,MSFT
2023-09-27,306.38949249069975,308.351641094393,303.8289029340856,306.8702392578125,19410100,MSFT
2023-09-28,305.10420093112447,309.5092436550282,303.5933684920157,307.7040710449219,19683600,MSFT
2023-09-29,311.73631826659,313.42376704064515,309.0187535875625,309.774169921875,24147300,MSFT
2023-10-02,310.294137124608,315.7979787841784,309.21494955018176,315.70965576171875,20570000,MSFT
2023-10-03,314.75799567015525,315.3074247202829,305.320067458415,307.4588317871094,21033500,MSFT
2023-10-04,308.0866824841923,313.98294710090596,308.05725146031534,312.9233703613281,20720100,MSFT
2023-10-05,313.05094717371253,313.92411753909374,308.94024408682094,313.3158264160156,16965600,MSFT
2023-10-06,310.55901920701876,322.9598111936179,310.3137506624104,321.06634521484375,25673600,MSFT
2023-10-09,318.6037977229235,324.0487467241728,317.06350427889305,323.5778503417969,19891200,MSFT
2023-10-10,324.69629510828605,324.8336598616772,321.4685826836827,322.1749572753906,20557100,MSFT
2023-10-11,324.9415409038971,326.5210857572993,322.91074029238723,326.128662109375,20063200,MSFT
2023-10-12,324.313686937738,327.3157714229003,322.4986937835042,324.89251708984375,19313100,MSFT
2023-10-13,326.0894240178062,327.5119635418574,320.1833385954494,321.5274353027344,21072400,MSFT
2023-10-16,324.7845483540111,329.7782415554048,324.3430830008452,326.344482421875,22158000,MSFT
2023-10-17,323.3521975217721,327.148949363288,321.21346324546664,325.77545166015625,18338500,MSFT
2023-10-18,326.1973884107362,329.23872476588883,322.08668464832255,323.8624267578125,23153600,MSFT
2023-10-19,325.86377789501114,330.5042694735543,324.6472555112947,325.04949951171875,25052100,MSFT
2023-10-20,325.441899996805,325.63812679181063,319.2905761994472,320.48748779296875,25027700,MSFT
2023-10-23,319.31019990102027,326.4328077015871,318.25065300887303,323.08734130859375,24374700,MSFT
2023-10-24,325.02983032476106,325.55961871050516,321.39987419726737,324.2744140625,31153600,MSFT
2023-10-25,338.4901826566504,339.64787287454516,331.2302401447983,334.2225341796875,55053800,MSFT
2023-10-26,334.0950314410102,335.1643987741883,320.75241573436665,321.6844482421875,37828500,MSFT
2023-10-27,324.17634594018955,330.347311140755,322.1847664797221,323.5680847167969,29856500,MSFT
2023-10-30,327.09990360704097,333.02559927042574,325.5497898368821,330.92608642578125,22828100,MSFT
2023-10-31,332.4369832511366,332.5841383863149,328.355711175483,331.7109680175781,20265300,MSFT
2023-11-01,333.35918048886424,340.8447807446002,333.2218157421507,339.52032470703125,28158800,MSFT
2023-11-02,340.6682062676254,342.22811070154637,338.2449517203371,341.727783203125,24348100,MSFT
2023-11-03,343.0129367253001,347.68285894520625,340.7564483684525,346.1229248046875,23637700,MSFT
2023-11-06,346.7607140780306,350.77330426538856,346.66260066264067,349.78240966796875,23828300,MSFT
2023-11-07,352.5980160280282,355.60010029773895,350.86152569633424,353.7066345214844,25833900,MSFT
2023-11-08,354.8348894957631,356.9834442680157,353.7262709217689,356.3261413574219,26767800,MSFT
2023-11-09,355.44316251543404,357.8860575764988,353.53987621597344,353.8636474609375,24847300,MSFT
2023-11-10,354.6484666487655,363.0955302142946,354.23643229337705,362.6736755371094,28042100,MSFT
2023-11-13,361.2511274783557,361.49639601773487,358.9750282473155,359.7402648925781,19986500,MSFT
2023-11-14,363.98834436046604,364.9105564931209,360.39760923672634,363.2623291015625,27683900,MSFT
2023-11-15,364.99254154145893,366.81121863639925,360.89314538692616,363.4098205566406,26860100,MSFT
2023-11-16,364.6779209606421,369.97665770103697,363.91113117269197,369.7997131347656,27182300,MSFT
2023-11-17,367.28306715379995,368.0302064935661,360.78501895126305,363.5867614746094,40157000,MSFT
2023-11-20,364.9335496074717,372.45399413615905,364.7172740131472,371.0482177734375,52465100,MSFT
2023-11-21,369.30817317536815,369.8488471174716,364.8352078331243,366.752197265625,28423100,MSFT
2023-11-22,371.5987172360064,373.35841268345206,368.62003030581224,371.4512634277344,23345300,MSFT
2023-11-24,370.9400175476793,371.56919374191403,368.78713213501106,371.038330078125,10176600,MSFT
2023-11-27,370.3993982063347,374.19404643508545,369.82923344697656,372.1983947753906,22179200,MSFT
2023-11-28,371.9427759977799,376.51402381152496,371.7559911838167,376.2191162109375,20453100,MSFT
2023-11-29,377.2612117132878,377.79204546279357,371.0482307864117,372.4343566894531,28963400,MSFT
2023-11-30,372.0803854957098,373.653296016865,369.1115390125993,372.4932861328125,30554400,MSFT
2023-12-01,370.37971321362784,371.7559987121957,365.02199502186244,368.1678161621094,33040500,MSFT
2023-12-04,362.84943241289693,363.26230306598103,356.75441514637487,362.8887634277344,32063300,MSFT
2023-12-05,360.2443330697854,366.76203156592914,359.4283719754838,366.2115173339844,23065000,MSFT
2023-12-06,367.2142547508921,367.8434010010659,361.7975548433351,362.55450439453125,21182100,MSFT
2023-12-07,361.9941216680558,365.1595929193976,360.11646347231,364.6680603027344,23118900,MSFT
2023-12-08,362.94776032697274,368.11866396815253,361.99418568198814,367.892578125,20154400,MSFT
2023-12-11,362.2399851303358,365.30714468081317,359.90028444738044,365.01220703125,27708800,MSFT
2023-12-12,364.56981930802976,368.07937007976545,364.1864093914376,368.0400390625,24838300,MSFT
2023-12-13,369.65226441534134,371.2448556652715,364.49117073712733,368.03021240234375,30955500,MSFT
2023-12-14,366.98812028305656,367.43051168709843,357.9635876470979,359.73309326171875,43277500,MSFT
2023-12-15,360.6375145457429,366.09351500946013,360.0771601195224,364.4518127441406,78502300,MSFT
2023-12-18,363.1934730778045,366.68334275789977,362.43649362550525,366.3392639160156,21802900,MSFT
2023-12-19,365.1989808015048,366.93902587890625,363.5769287808174,366.93902587890625,20603700,MSFT
2023-12-20,368.649551038678,369.66210727216645,364.2552471902659,364.3437194824219,26316700,MSFT
2023-12-21,366.25081857048275,368.06949543921024,363.77350472816454,367.2142333984375,17708000,MSFT
2023-12-22,367.35188041938636,368.8264785553031,366.3983057581292,368.23663330078125,17107500,MSFT
2023-12-26,368.6495462723812,370.5566956584925,367.1749480872917,368.3153076171875,12673100,MSFT
2023-12-27,367.36169037934906,368.70848509896524,366.49658807749455,367.7352600097656,14905400,MSFT
2023-12-28,369.01324645392424,370.0847841167637,367.82374574574834,368.9247741699219,14327000,MSFT
2023-12-29,369.6325745030526,370.77293391810167,367.15526060187455,369.6719055175781,18730800,MSFT
2024-01-02,367.52877209819934,369.5342336746233,360.5588428456871,364.58941650390625,25258600,MSFT
2024-01-03,362.760965291212,366.93899315410624,362.26943260145976,364.32403564453125,23083500,MSFT
2024-01-04,364.3928859416935,366.7817278006742,360.95215684412767,361.7091064453125,20901500,MSFT
2024-01-05,362.72164936252017,365.7593179114421,360.29347657411785,361.5223083496094,21004600,MSFT
2024-01-08,363.0460806192222,368.84619112527486,362.76101322205824,368.3448181152344,23134000,MSFT
2024-01-09,365.71019173607624,369.6227730702436,364.90407085789354,369.4261779785156,20830000,MSFT
2024-01-10,369.99632077317983,377.6642489138574,369.94717950336036,376.2879333496094,25514200,MSFT
2024-01-11,379.4632192692285,384.0639578363486,373.9383968872458,378.1164245605469,27850800,MSFT
2024-01-12,378.9618424711607,382.0978232574525,378.13607119839037,381.8913879394531,21661200,MSFT
2024-01-16,386.9935252639614,387.3572546583597,381.0558019045163,383.6609191894531,27202300,MSFT
2024-01-17,381.4097233605343,383.50362745457204,378.29339285307435,382.8744812011719,22234100,MSFT
2024-01-18,385.08639698467385,387.31794474262756,383.51348627386955,387.1999816894531,23392100,MSFT
2024-01-19,389.0580075164466,391.9187316894531,386.8362699111173,391.9187316894531,29331100,MSFT
2024-01-22,393.2458273875224,393.8356726529961,386.9247237943795,389.7952880859375,27016900,MSFT
2024-01-23,389.0481557100348,392.6166881291798,387.25896937303906,392.1448059082031,20525900,MSFT
2024-01-24,394.7400819620146,398.7608157750505,393.66854429552797,395.7427978515625,24867000,MSFT
2024-01-25,397.4729979213706,400.11744616888006,395.71330250742477,398.013671875,21021200,MSFT
2024-01-26,397.52215078520555,399.291686504724,395.6150015101639,397.089599609375,17803300,MSFT
2024-01-29,399.1835624719501,403.03719231588735,397.4828484080428,402.7815856933594,24510200,MSFT
2024-01-30,405.27854800251134,406.05514806143475,399.56694047651416,401.6706848144531,33477600,MSFT
2024-01-31,400.06826467616,408.2867065664151,390.48337755581736,390.84710693359375,47871100,MSFT
2024-02-01,395.02514917701313,401.0906757831929,394.9956584155895,396.942138671875,30657700,MSFT
2024-02-02,396.97167613203646,405.66197152955027,396.72590975766974,404.2561950683594,28256700,MSFT
2024-02-05,402.95851515251775,404.19718719885634,397.14859484100157,398.7804870605469,25352300,MSFT
2024-02-06,399.0066093885159,401.0612125775962,396.08690380386986,398.6231994628906,18382600,MSFT
2024-02-07,400.54016025565755,407.28397435246177,400.5008292402968,407.0382080078125,22340500,MSFT
2024-02-08,407.0382169623767,408.52265531696276,405.5439683543155,407.0971984863281,21225300,MSFT
2024-02-09,408.21792675374667,413.69360849220726,408.060632682177,413.42816162109375,22032800,MSFT
2024-02-12,413.43795646301396,413.6149010238027,407.7263492449608,408.22772216796875,21202900,MSFT
2024-02-13,398.08248245796057,403.1256124684785,396.55874317637694,399.4391174316406,27824900,MSFT
2024-02-14,401.9013482236895,403.6445808998677,398.454256564083,403.29986572265625,20401200,MSFT
2024-02-15,401.97025586986575,402.9452806494458,398.17844942358096,400.41412353515625,21825500,MSFT
2024-02-16,401.7929735865366,402.11800189970467,397.3413119912312,397.9519348144531,22296500,MSFT
2024-02-20,397.1442902441902,398.37539423890235,391.99337036631437,396.70111083984375,24307900,MSFT
2024-02-21,394.12077725006736,396.20872511051635,391.2153593903598,396.1003723144531,18518900,MSFT
2024-02-22,403.98929433440406,406.5893706886108,402.393788153555,405.4272155761719,27009900,MSFT
2024-02-23,409.3864998448466,409.57360004080124,402.7877689820269,404.1370544433594,16295900,MSFT
2024-02-26,405.24008986741234,405.92952022656453,401.2020621700657,401.3793640136719,16193500,MSFT
2024-02-27,401.8225215015325,402.1475498168189,397.74512033420825,401.32025146484375,14835800,MSFT
2024-02-28,402.00970910221264,403.112773728935,399.1929569344221,401.5566711425781,13183100,MSFT
2024-02-29,402.4627294555139,407.93867824413843,399.7838456551883,407.38714599609375,31947300,MSFT
2024-03-01,405.0529271345384,409.583396137478,404.6688382927548,409.218994140625,17823400,MSFT
2024-03-04,407.1901585103068,411.04105586312363,406.08709401097116,408.6477966308594,17596000,MSFT
2024-03-05,407.70225951365865,407.98788407033936,394.5836375385052,396.563232421875,26919200,MSFT
2024-03-06,396.87845143918287,399.03534841652714,392.3676988449284,396.0117492675781,22344100,MSFT
2024-03-07,399.98083315410713,403.58550992875143,396.15948083378726,402.9552001953125,18718500,MSFT
2024-03-08,401.793002594602,404.21583727335775,398.2178712291556,400.0793151855469,18002200,MSFT
2024-03-11,397.65650787745375,399.5474670630361,395.19429952187465,398.4049987792969,16120800,MSFT
2024-03-12,401.45816986092404,409.2880049750951,400.6407298572385,409.00238037109375,22457000,MSFT
